,original_tumor_region,Tumor_region
201352,False,False
201353,False,False
201354,False,False
201355,False,False
201356,False,False
201357,False,False
201358,False,False
201359,False,False
201360,False,False
201361,False,False
201362,False,False
201363,False,False
201364,False,False
201365,False,False
201366,False,False
201367,False,False
201368,False,False
201369,False,False
201370,False,False
201373,False,False
201374,False,False
201375,False,False
201376,False,False
201377,False,False
201378,False,False
201379,False,False
201380,False,False
201381,False,False
201383,False,False
201384,False,False
201386,False,False
201387,False,False
201390,False,False
201391,False,False
201393,False,False
201395,False,False
201396,False,False
201397,False,False
201398,False,False
201399,False,False
201400,False,False
201401,False,False
201403,False,False
201405,False,False
201406,False,False
201407,False,False
201408,False,False
201409,False,False
201410,False,False
201411,False,False
201412,False,False
201413,False,False
201414,False,False
201415,False,False
201416,False,False
201417,False,False
201418,False,False
201419,False,False
201420,False,False
201421,False,False
201423,False,False
201424,False,False
201426,False,False
201427,False,False
201428,False,False
201429,False,False
201431,False,False
201433,False,False
201434,False,False
201435,False,False
201436,False,False
201437,False,False
201438,False,False
201439,False,False
201440,False,False
201441,False,False
201442,False,False
201444,False,False
201445,False,False
201446,False,False
201447,False,False
201448,False,False
201449,False,False
201451,False,False
201452,False,False
201453,False,False
201454,False,False
201455,False,False
201456,False,False
201457,False,False
201458,False,False
201459,False,False
201460,False,False
201461,False,False
201462,False,False
201463,False,False
201464,False,False
201465,False,False
201467,False,False
201468,False,False
201469,False,False
201470,False,False
201471,False,False
201473,False,False
201474,False,False
201475,False,False
201477,False,False
201479,False,False
201480,False,False
201482,False,False
201483,False,False
201484,False,False
201486,False,False
201487,False,False
201489,False,False
201491,False,False
201493,False,False
201494,False,False
201495,False,False
201497,False,False
201498,False,False
201501,False,False
201502,False,False
201505,False,False
201506,False,False
201507,False,False
201509,False,False
201510,False,False
201512,False,False
201513,False,False
201514,False,False
201516,False,False
201518,False,False
201519,False,False
201523,False,False
201525,False,False
201527,False,False
201528,False,False
201529,False,True
201534,False,False
201536,False,False
201537,False,False
201538,False,False
201539,False,False
201541,False,False
201542,False,False
201543,False,True
201547,False,False
201548,False,False
201549,False,False
201550,False,False
201551,False,False
201552,False,False
201556,False,False
201560,False,False
201561,False,False
201563,False,True
201564,False,True
201565,False,True
201566,False,True
201569,False,False
201570,True,True
201571,False,True
201572,False,False
201573,True,True
201574,True,True
201576,False,True
201577,True,True
201578,True,True
201579,False,True
201580,False,True
201581,True,True
201584,False,True
201585,True,True
201586,False,True
201587,False,True
201589,True,True
201591,True,True
201592,True,True
201596,True,True
201597,False,True
201598,False,True
201599,True,True
201600,True,True
201604,True,True
201606,True,True
201607,False,True
201608,False,False
201609,False,True
201610,False,True
201612,False,True
201615,False,True
201616,False,True
201617,False,True
201619,False,True
201620,False,True
201621,False,True
201622,True,True
201623,False,False
201625,True,True
201626,False,True
201629,False,False
201630,True,True
201632,True,True
201633,True,True
201635,False,False
201637,False,True
201639,False,False
201641,False,False
201642,True,True
201645,True,True
201646,True,True
201649,False,True
201650,True,True
201651,False,True
201652,False,True
201655,True,True
201656,False,True
201657,True,True
201658,False,False
201659,False,False
201660,False,False
201662,True,True
201663,False,True
201664,False,True
201665,False,True
201666,False,True
201667,False,False
201668,False,True
201670,False,True
201672,False,False
201675,False,True
201676,False,True
201681,False,False
201683,False,True
201685,False,True
201686,False,True
201687,False,True
201689,False,True
201690,False,True
201692,False,True
201693,False,True
201695,False,True
201697,False,False
201698,False,True
201699,False,True
201700,True,True
201702,False,True
201703,True,True
201705,False,True
201706,False,True
201708,False,True
201714,False,True
201716,False,True
201717,False,True
201724,False,True
201725,False,True
201726,False,True
201727,False,True
201728,False,False
201729,False,True
201731,False,True
201732,False,True
201734,False,False
201735,True,True
201738,False,True
201740,False,True
201741,True,True
201743,False,True
201744,True,True
201745,True,True
201748,True,True
201749,False,True
201751,False,False
201752,True,True
201756,False,True
201757,True,True
201759,True,True
201760,True,True
201763,False,False
201764,True,True
201766,False,False
201768,True,True
201770,True,True
201771,False,True
201772,False,True
201773,False,True
201774,False,False
201775,True,True
201777,True,True
201779,False,True
201780,False,True
201784,True,True
201785,False,False
201787,True,True
201788,False,True
201790,True,True
201791,False,False
201795,True,True
201796,True,True
201798,True,True
201799,True,True
201801,True,True
201802,True,True
201803,True,True
201804,True,True
201805,False,True
201807,True,True
201809,True,True
201811,True,True
201812,True,True
201813,True,True
201814,True,True
201815,True,True
201817,False,True
201818,True,True
201820,True,True
201821,True,True
201823,True,True
201824,True,True
201826,True,True
201827,True,True
201828,True,True
201829,True,True
201830,True,True
201832,True,True
201833,False,True
201834,False,True
201835,True,True
201836,True,True
201837,True,True
201838,True,True
201839,True,True
201840,True,True
201841,False,True
201842,True,True
201843,False,True
201844,True,True
201845,True,True
201846,True,True
201847,True,True
201848,True,True
201849,True,True
201852,True,True
201853,False,True
201855,False,True
201856,True,True
201857,True,True
201858,False,True
201859,True,True
201860,True,True
201861,False,False
201862,True,True
201864,True,True
201865,False,False
201866,False,True
201867,True,True
201868,True,True
201869,True,True
201870,True,True
201871,True,True
201872,True,True
201874,True,True
201875,True,True
201878,False,True
201879,True,True
201880,True,True
201881,True,True
201882,True,True
201883,False,True
201886,True,True
201887,False,True
201888,True,True
201889,True,True
201890,True,True
201892,False,True
201893,False,False
201894,False,True
201899,True,True
201900,False,True
201901,True,True
201902,False,True
201904,False,True
201905,True,True
201906,True,True
201907,False,True
201908,False,True
201909,True,True
201910,True,True
